index,old_id,message,empathy
10441,3433,pretty upbeat  lenient agitated about the day 3,"great,calm,excited"
10442,3433,pretty doing  relax agitated about the day 3,"great,calm,excited"
10443,3434,"underlying nervousness but happy
to play with him","uneasy,happy"
10444,3434,"underlying agitation but bonds
to play with him","uneasy,happy"
10445,3435,tired happy,"tired,happy"
10446,3436,happy  secure,"happy,calm"
10447,3436,upbeat  secure,"happy,calm"
10448,3436,upbeat  secure,"happy,calm"
10449,3436,upbeat  secure,"happy,calm"
10450,3437,happy  relax,"happy,calm"
10451,3438,a bit down but at the same time happy,"sad,happy"
10452,3438,a bit down but at the same time upbeat,"sad,happy"
10453,3438,a bit down but at the same time upbeat,"sad,happy"
10454,3438,a bit down but at the same time upbeat,"sad,happy"
10455,3438,a bit down but at the same time bonds,"sad,happy"
10456,3438,a bit down but at the same time bonds,"sad,happy"
10457,3438,a bit down but at the same time bonds,"sad,happy"
10458,3438,a bit down but at the same time doing,"sad,happy"
10459,3438,a bit down but at the same time doing,"sad,happy"
10460,3438,a bit down but at the same time doing,"sad,happy"
10461,3439,i am ok and happy,happy
10462,3439,i am ok and upbeat,happy
10463,3439,i am ok and doing,happy
10464,3440,well im kinda happy but most of the time i zone out and dont really remember what happened for the past ten minutes,disconnected
10465,3440,well lim kinda happy but most of the tlime i zone out and dont really remember what happened for the past ten minutes,disconnected
10466,3441,happy mad,"happy,annoyed"
10467,3442,happy  contented,happy
10468,3442,upbeat  contented,happy
10469,3442,doing  contented,happy
10470,3443,happy its the weekend,happy
10471,3443,upbeat its the weekend,happy
10472,3444,im feeling tired  but happy,"tired,happy"
10473,3444,im feeling fatigue  but upbeat,"tired,happy"
10474,3444,im feeling done  but upbeat,"tired,happy"
10475,3445,happy and calm also,"happy,calm"
10476,3445,upbeat and cool also,"happy,calm"
10477,3445,upbeat and pacify also,"happy,calm"
10478,3445,upbeat and quiet also,"happy,calm"
10479,3445,upbeat and serene also,"happy,calm"
10480,3446,i am feeling excited about the future  and a sense of acceptance about whatever may happen  it will ultimately work out for the best  and ill be happy,excited
10481,3446,i am feeling agitated about the future  and a sense of acceptance about whatever may happen  it will ultimately work out for the best  and ill be happy,excited
10482,3446,i am feeling bagged about the future  and a sense of acceptance about whatever may happen  it will ultimately work out for the best  and ill be happy,excited
10483,3447,feeling happy and content,happy
10484,3447,feeling upbeat and content,happy
10485,3447,feeling doing and content,happy
10486,3448,happy  excited  and partly tired,"excited,tired"
10487,3448,happy  agitated  and partly fatigue,"excited,tired"
10488,3448,happy  agitated  and partly done,"excited,tired"
10489,3449,sad but also happy,"sad,happy"
10490,3449,bummed but also upbeat,"sad,happy"
10491,3450,one min i'm happy next i'm sad cause my grandma died,"happy,sad,loss"
10492,3450,one min i'm upbeat next i'm disheartening cause my grandma died,"happy,sad,loss"
10493,3450,one min i'm upbeat next i'm disheartening cause my grandma died,"happy,sad,loss"
10494,3450,one min i'm upbeat next i'm disheartening cause my grandma died,"happy,sad,loss"
10495,3450,one min i'm upbeat next i'm disheartening cause my grandma died,"happy,sad,loss"
10496,3450,one min i'm upbeat next i'm bummed cause my grandma died,"happy,sad,loss"
10497,3450,one min i'm upbeat next i'm bummed cause my grandma died,"happy,sad,loss"
10498,3450,one min i'm upbeat next i'm bummed cause my grandma died,"happy,sad,loss"
10499,3450,one min i'm upbeat next i'm bummed cause my grandma died,"happy,sad,loss"
10500,3450,one min i'm upbeat next i'm dishearteningly cause my grandma died,"happy,sad,loss"
10501,3450,one min i'm upbeat next i'm bummedly cause my grandma died,"happy,sad,loss"
10502,3450,one min i'm upbeat next i'm sadlyly cause my grandma died,"happy,sad,loss"
10503,3450,one min i'm upbeat next i'm dssly cause my grandma died,"happy,sad,loss"
10504,3450,one min i'm upbeat next i'm dss cause my grandma died,"happy,sad,loss"
10505,3450,one min i'm upbeat next i'm dss cause my grandma died,"happy,sad,loss"
10506,3450,one min i'm upbeat next i'm dss cause my grandma died,"happy,sad,loss"
10507,3450,one min i'm upbeat next i'm dss cause my grandma died,"happy,sad,loss"
10508,3450,one min i'm doing next i'm disheartening cause my grandma died,"happy,sad,loss"
10509,3450,one min i'm doing next i'm disheartening cause my grandma died,"happy,sad,loss"
10510,3450,one min i'm doing next i'm disheartening cause my grandma died,"happy,sad,loss"
10511,3450,one min i'm doing next i'm disheartening cause my grandma died,"happy,sad,loss"
10512,3450,one min i'm doing next i'm bummed cause my grandma died,"happy,sad,loss"
10513,3450,one min i'm doing next i'm bummed cause my grandma died,"happy,sad,loss"
10514,3450,one min i'm doing next i'm bummed cause my grandma died,"happy,sad,loss"
10515,3450,one min i'm doing next i'm bummed cause my grandma died,"happy,sad,loss"
10516,3450,one min i'm doing next i'm dishearteningly cause my grandma died,"happy,sad,loss"
10517,3450,one min i'm doing next i'm bummedly cause my grandma died,"happy,sad,loss"
10518,3450,one min i'm doing next i'm sadlyly cause my grandma died,"happy,sad,loss"
10519,3450,one min i'm doing next i'm dssly cause my grandma died,"happy,sad,loss"
10520,3451,good  high energy level  kind of happy  i have had a great workout,engaged
10521,3451,good  high energy level  kind of upbeat  i have had a great workout,engaged
10522,3451,good  high energy level  kind of bonds  i have had a great workout,engaged
10523,3451,good  high energy level  kind of doing  i have had a great workout,engaged
10524,3452,stinky from moving on a hot day and driving without air conditioning  but happy,happy
10525,3452,stinky from moving on a hot day and driving without air conditioning  but upbeat,happy
10526,3452,stinky from moving on a hot day and driving without air conditioning  but bonds,happy
10527,3452,stinky from moving on a hot day and driving without air conditioning  but doing,happy
10528,3453,excited  happy  cant wait to start the school,excited
10529,3453,agitated  happy  cant wait to start the school,excited
10530,3453,bagged  happy  cant wait to start the school,excited
10531,3454,i am happy and relaxed,"happy,calm"
10532,3454,i am upbeat and relax,"happy,calm"
10533,3455,happy but nervous about the future,"happy,anxious"
10534,3455,upbeat but gave about the future,"happy,anxious"
10535,3456,i feel happy  after a satisfying lunch with abhinav but my mom might be a little upset with me over a miscommunication,"happy,anxious"
10536,3456,i feel upbeat  after a satisfying lunch with abhinav but my mom might be a little antagonize with me over a miscommunication,"happy,anxious"
10537,3456,i feel upbeat  after a satisfying lunch with abhinav but my mom might be a little troubled with me over a miscommunication,"happy,anxious"
10538,3456,i feel bonds  after a satisfying lunch with abhinav but my mom might be a little antagonize with me over a miscommunication,"happy,anxious"
10539,3456,i feel bonds  after a satisfying lunch with abhinav but my mom might be a little troubled with me over a miscommunication,"happy,anxious"
10540,3456,i feel doing  after a satisfying lunch with abhinav but my mom might be a little antagonize with me over a miscommunication,"happy,anxious"
10541,3456,i feel doing  after a satisfying lunch with abhinav but my mom might be a little troubled with me over a miscommunication,"happy,anxious"
10542,3457,i already miss him happy and sad simultaneously,"loss,happy,sad"
10543,3457,i already miss him upbeat and disheartening simultaneously,"loss,happy,sad"
10544,3457,i already miss him upbeat and disheartening simultaneously,"loss,happy,sad"
10545,3457,i already miss him upbeat and disheartening simultaneously,"loss,happy,sad"
10546,3457,i already miss him upbeat and disheartening simultaneously,"loss,happy,sad"
10547,3457,i already miss him doing and disheartening simultaneously,"loss,happy,sad"
10548,3457,i already miss him doing and disheartening simultaneously,"loss,happy,sad"
10549,3457,i already miss him doing and disheartening simultaneously,"loss,happy,sad"
10550,3457,i already miss him doing and disheartening simultaneously,"loss,happy,sad"
10551,3457,i already miss him upbeat and bummed simultaneously,"loss,happy,sad"
10552,3457,i already miss him upbeat and bummed simultaneously,"loss,happy,sad"
10553,3457,i already miss him upbeat and bummed simultaneously,"loss,happy,sad"
10554,3457,i already miss him upbeat and bummed simultaneously,"loss,happy,sad"
10555,3457,i already miss him doing and bummed simultaneously,"loss,happy,sad"
10556,3457,i already miss him doing and bummed simultaneously,"loss,happy,sad"
10557,3457,i already miss him doing and bummed simultaneously,"loss,happy,sad"
10558,3457,i already miss him doing and bummed simultaneously,"loss,happy,sad"
10559,3457,i already miss him upbeat and dishearteningly simultaneously,"loss,happy,sad"
10560,3457,i already miss him upbeat and bummedly simultaneously,"loss,happy,sad"
10561,3457,i already miss him upbeat and sadlyly simultaneously,"loss,happy,sad"
10562,3457,i already miss him upbeat and dssly simultaneously,"loss,happy,sad"
10563,3457,i already miss him doing and dishearteningly simultaneously,"loss,happy,sad"
10564,3457,i already miss him doing and bummedly simultaneously,"loss,happy,sad"
10565,3457,i already miss him doing and sadlyly simultaneously,"loss,happy,sad"
10566,3457,i already miss him doing and dssly simultaneously,"loss,happy,sad"
10567,3457,i already miss him upbeat and dss simultaneously,"loss,happy,sad"
10568,3457,i already miss him upbeat and dss simultaneously,"loss,happy,sad"
10569,3457,i already miss him upbeat and dss simultaneously,"loss,happy,sad"
10570,3457,i already miss him upbeat and dss simultaneously,"loss,happy,sad"
10571,3458,delighted and happy,happy
10572,3458,delighted and upbeat,happy
10573,3458,delighted and doing,happy
10574,3459,happy  chilled  focusing on the future,"happy,calm,determined"
10575,3459,upbeat  chilling  focusing on the future,"happy,calm,determined"
10576,3459,upbeat  chilling  focusing on the future,"happy,calm,determined"
10577,3459,upbeat  chilling  focusing on the future,"happy,calm,determined"
10578,3459,upbeat  refrigerated  focusing on the future,"happy,calm,determined"
10579,3459,upbeat  refrigerated  focusing on the future,"happy,calm,determined"
10580,3459,upbeat  refrigerated  focusing on the future,"happy,calm,determined"
10581,3459,doing  chilling  focusing on the future,"happy,calm,determined"
10582,3459,doing  chilling  focusing on the future,"happy,calm,determined"
